날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"","","","꿔바로우(05)(06)(17)","207.63kcal","순댓국(완)(05)(06)(10)(16)","397.28kcal","","",""
"","","","동파육","800.92kcal","해물파전(완)(05)(06)(17)(18)","220kcal","","",""
"","","","배추김치(다수공급자)(09)","12.25kcal","부추겉절이(05)(06)","4.19kcal","","",""
"","","","갈배사이다 제로 355ml","","찐만두&간장(05)(06)(10)(16)","322.56kcal","","",""
"","","","바나나","72kcal","석박지(09)","13.3kcal","","",""
"","","","","","우유(백색우유(200ML,연간))(02)","135kcal","","",""
"2026-02-08(일)","밥","350kcal","밥","350kcal","불고기포케(05)(06)(10)(18)","713.23kcal","","","3101.86kcal"
"","물만둣국(01)(02)(05)(06)(10)(16)","186.71kcal","김치찌개(02)(05)(06)(09)(10)(16)","79.95kcal","팽이버섯계란국(01)(02)(05)(06)(16)","34.71kcal","","",""
"","사각어묵야채볶음(05)(06)","19.1kcal","돈육연탄불고기(05)(06)(10)","652.88kcal","닭강정(완)(02)(05)(06)(12)(15)(16)(18)","289.6kcal","","",""
"","쇠고기장조림(완)(05)(13)(16)","172.13kcal","명이나물절임(05)(06)","19.25kcal","치킨무(13)","6kcal","","",""
"","배추김치(다수공급자)(09)","12.25kcal","깍두기(다수공급자)","0kcal","미닛메이드자몽에이드탄산 355mL","52kcal","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","배(신고)","29.05kcal","","","","",""
"2026-02-09(월)","피타브레드샌드위치(01)(05)(06)(12)(13)","456.11kcal","김치볶음밥(완)(02)(05)(06)(09)(16)(18)","389.5kcal","불닭덮밥(01)(02)(05)(06)(15)(16)","665.23kcal","","","2841.10kcal"
"","머쉬룸크림스프(완)(02)(05)(06)(15)","180kcal","쇠고기육개장(01)(02)(05)(06)(16)","112.87kcal","유부된장국(05)(06)","54.29kcal","","",""
"","코울슬로(완)(01)(05)","59.4kcal","명란떡갈비(05)(06)(10)","153.5kcal","고로케1(05)(06)(12)","194.52kcal","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","계란후라이(완)(01)(05)(18)","182.7kcal","스크램블에그(01)(05)(12)","122.37kcal","","",""
"","","","머위나물들깨무침(05)(06)","18.93kcal","백김치(09)","14.7kcal","","",""
"","","","한라봉","31.98kcal","상온주스, 매일유업, 피크닉사과, 240mL","70kcal","","",""
"2026-02-10(화)","밥","350kcal","잡곡밥","326.87kcal","스팸마요덮밥(01)(05)(06)(10)(15)(18)","571.04kcal","","","3600.45kcal"
"","쇠고기무국(02)(05)(06)(16)","74.39kcal","닭곰탕(02)(05)(06)(15)(16)","151.35kcal","새우완탕(01)(05)(06)(09)(18)","492.25kcal","","",""
"","치즈떡베이컨말이(05)(10)(12)","117.13kcal","유부숙주무침(05)(06)","66.86kcal","콘립구이(02)(05)(06)","244.3kcal","","",""
"","감자조림(01)(05)(06)(18)","130.35kcal","골뱅이무침&소면(05)(06)(17)","358.36kcal","바베큐폭립(02)(05)(06)(10)(16)","454kcal","","",""
"","가공우유(초코맛)(02)","220kcal","석박지(09)","13.3kcal","","","","",""
"","배추김치(다수공급자)(09)","12.25kcal","딸기","18kcal","","","","",""
"2026-02-11(수)","베이글&대파크림치즈(01)(02)(05)(06)","795kcal","잡곡밥","326.87kcal","밥","350kcal","","","3081.40kcal"
"","해쉬브라운케찹(05)(06)(12)","237.48kcal","꽃게탕(05)(06)(08)(18)","89.12kcal","햄소시지찌개(02)(05)(06)(10)(12)(15)(16)(18)","175.69kcal","","",""
"","크래미스크램블(01)(05)(06)(08)(12)","96.38kcal","돼지불고기(05)(06)(10)","403.08kcal","코다리강정(02)(05)(06)(12)(16)(18)","219.87kcal","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","미역줄기볶음(02)(05)(06)(16)","43.07kcal","햄계란찜(01)(05)(06)(10)","113.59kcal","","",""
"","","","배추겉절이","47.5kcal","갓김치(09)","8.75kcal","","",""
"","","","","","롯데칠성음료,칠성사이다제로,355mL/캔","40kcal","","",""
"2026-02-12(목)","밥","350kcal","비빔밥(05)(06)(16)","535.19kcal","밥","350kcal","","","3765.32kcal"
"","쇠고기미역국(02)(05)(06)(16)","30.47kcal","경상도식탕국(05)(06)(16)","88.43kcal","쇠고기감자국(05)(06)(16)","60.64kcal","","",""
"","닭가슴살야채볶음(05)(06)(18)","217.14kcal","새우가스(01)(02)(05)(06)(09)(13)","308kcal","목살버섯두루치기(05)(06)(10)","394.88kcal","","",""
"","무말랭이무침(완)","42.06kcal","계란후라이(01)(05)","137.6kcal","볼케이노치킨(02)(05)(06)(12)(15)","668.88kcal","","",""
"","생크림오믈렛(01)(02)(05)(06)","89.28kcal","떠먹는발효유","275kcal","배추김치(다수공급자)(09)","12.25kcal","","",""
"","배추김치(다수공급자)(09)","12.25kcal","배추김치(다수공급자)(09)","12.25kcal","남양유업,과수원사과,190ml","46kcal","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","","","","","","",""
"2026-02-13(금)","밥","350kcal","잡곡밥","326.87kcal","밥","350kcal","","","3410.23kcal"
"","돼지국밥(완)(10)","612.64kcal","굴국(05)(06)(09)(18)","92.57kcal","중화식계란탕(01)(05)(06)(08)(12)","74.79kcal","","",""
"","떡갈비&소스(01)(05)(06)(10)(12)(15)(16)(18)","398.96kcal","뮤즐리멸치볶음(05)(06)","121.2kcal","마파두부(05)(06)(10)","166.67kcal","","",""
"","부추겉절이(05)(06)","4.19kcal","돼지고기김치찜(05)(06)(09)(10)","209.1kcal","고추잡채&꽃빵(05)(06)(10)(18)","311.21kcal","","",""
"","석박지(09)","13.3kcal","파김치(05)(09)","10.5kcal","단무지부추무침","8.23kcal","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","매일두유 초콜릿 190ml(05)","140kcal","웅진식품,자연은고칼슘오렌지,180ml","85kcal","","",""
"","우유에 타먹는 가루","","","","","","","",""
"","설렁탕(완)(16)","710.46kcal","도토리묵국(01)(05)(10)","77.54kcal","김치어묵우동(01)(05)(06)(07)","430.95kcal","","",""
"","햄구이(10)(12)","349.5kcal","감자전(완)(06)","14.4kcal","김말이튀김(05)(06)(13)(16)","336kcal","","",""
"","명태회무침","104.42kcal","계란후라이(01)(05)","160.08kcal","단무지무침","6.3kcal","","",""
"","석박지(09)","6.3kcal","배추겉절이","47.5kcal","드링킹요구르트(베리)","50kcal","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","","","","","","",""
"2026-01-15(목)","밥","350kcal","오므라이스(01)(02)(05)(06)(10)(15)(16)(18)","464kcal","고깃집볶음밥(10)","744.63kcal","","","3852.20kcal"
"","꼬꼬떡국(01)(02)(15)(16)","437.06kcal","쇠고기미역국(05)(06)(16)","30.48kcal","청국장(05)(09)(16)","62.08kcal","","",""
"","김치볶음","60.63kcal","타워함박스테이크(05)(06)(10)(12)","497.5kcal","에그카츠(01)(05)(06)(10)(12)(16)(18)","427kcal","","",""
"","맛김","84kcal","블루베리야채샐러드(01)(02)(05)","82.22kcal","깍두기(다수공급자)","0kcal","","",""
"","돼지고기장조림(05)(06)(10)","176kcal","깍두기(다수공급자)","0kcal","상온주스, 매일유업, 피크닉사과, 240mL","70kcal","","",""
"","깻잎육전(01)(05)(06)(10)","195.6kcal","딸기","36kcal","","","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","","","","","","",""
"2026-01-16(금)","스크램블에그(01)(05)(12)","141.84kcal","잡곡밥","331.17kcal","팽이버섯계란국(01)(05)(06)(16)","36.92kcal","","","3405.93kcal"
"","단호박크림스프(02)(05)(06)(15)","188kcal","차돌샤브샤브(05)(06)(09)(16)","133.26kcal","볼케이노치킨(05)(06)(12)(15)","546.9kcal","","",""
"","몽블랑(01)(02)(05)(06)","658.9kcal","청양풍닭볶음(05)(06)(15)","201.93kcal","대패삼겹오일파스타(02)(05)(06)(10)(16)(18)","618.53kcal","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","맛김","84kcal","후르츠칵테일샐러드(01)(05)","87.66kcal","","",""
"","","","시금치무침(05)(06)(16)","20.31kcal","마늘빵(02)(05)(06)","125.28kcal","","",""
"","","","배추김치(다수공급자)(09)","12.25kcal","미닛메이드자몽에이드탄산 355mL","52kcal","","",""
"","","","감귤","31.98kcal","","","","",""
"2026-01-17(토)","생크림크로와상","210kcal","아비꼬카레(10)","112.18kcal","밥","350kcal","","","2968.21kcal"
"","","","우동장국(01)(05)(06)","64.91kcal","순살감자탕(완)(02)(05)(06)(10)(16)","783.91kcal","","",""
"","","","스틱돈까스(05)(06)(10)","450kcal","부대볶음(02)(05)(06)(10)(12)(15)(16)(18)","154.75kcal","","",""
"","","","야채샐러드(02)(05)","53.63kcal","너비아니(02)(05)(06)(10)(12)(15)(16)","303.1kcal","","",""
"","","","깍두기(다수공급자)","0kcal","파채무침(05)(06)","11.93kcal","","",""
"","","","카페라떼(02)","168kcal","배추김치","13.3kcal","","",""
"","","","바나나","157.5kcal","우유(백색우유(200ML,연간))(02)","135kcal","","",""
"2026-01-18(일)","밥","350kcal","밥","350kcal","밥","350kcal","","","3782.24kcal"
"","굴림만두버섯들깨탕(01)(05)(06)(09)(10)(16)","333.83kcal","어묵김치찌개(05)(06)(09)(10)(16)","150.97kcal","사골시래기된장국(05)(16)","416.82kcal","","",""
"","계란찜(01)(05)","107.24kcal","쇠고기불고기(05)(06)(16)","606.5kcal","닭강정(완)(02)(05)(06)(12)(15)(16)","349.6kcal","","",""
"","미트볼피망조림(01)(02)(05)(06)(10)(12)(15)","321.36kcal","두부부침&양념장(05)(06)","232.25kcal","오이부추무침(05)(06)","12.04kcal","","",""
"","배추김치","13.3kcal","깍두기(다수공급자)","0kcal","치킨무(13)","6kcal","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","배(신고)","34.03kcal","배추김치","13.3kcal","","",""
"2026-01-19(월)","밥","350kcal","볶음짬뽕(01)(05)(06)(10)(16)(17)(18)","535.88kcal","돼지고기덮밥(10)(18)","607.3kcal","","","3090.93kcal"
"","새우살감자국(05)(06)(09)","85.31kcal","밥(소)","122.5kcal","얼큰계란국(01)(05)(06)","92.52kcal","","",""
"","사각어묵야채볶음(05)(06)","67.82kcal","우동장국(01)(05)(06)","64.91kcal","고로케1(05)(06)(12)","291.9kcal","","",""
"","언양식불고기(완)(16)","265.53kcal","꿔바로우","39.3kcal","배추김치","13.3kcal","","",""
"","드링킹요구르트(베리)","50kcal","구운고구마","397.2kcal","웅진식품,자연은고칼슘오렌지,180ml","85kcal","","",""
"","배추김치","13.3kcal","단무지부추무침","9.16kcal","","","","",""
"2026-01-20(화)","치아바타샌드위치(01)(02)(05)(06)(16)","1065.9kcal","흑미밥","351.25kcal","가츠동덮밥(01)(02)(05)(06)(15)(16)","792.88kcal","","","3754.92kcal"
"","머쉬룸크림스프(완)(02)(05)(06)(15)","100kcal","쇠고기미역국(05)(06)(16)","30.48kcal","얼큰콩나물국(05)(09)","33.9kcal","","",""
"","닭가슴살샐러드(05)(06)(18)","193.73kcal","제육볶음(05)(06)(10)(18)","477.55kcal","오꼬노미야끼(05)(06)(10)(11)(12)(15)(17)(18)","132.9kcal","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","알배기배추&깻잎&쌈장(05)(06)","44.47kcal","깍두기(다수공급자)","0kcal","","",""
"","","","머위나물들깨무침(05)(06)","28.36kcal","미닛메이드자몽에이드탄산 355mL","52kcal","","",""
"","","","씨앗호떡(06)","306kcal","","","","",""
"","","","파김치(05)(09)","10.5kcal","","","","",""
"2026-01-21(수)","밥","350kcal","잡곡밥","331.17kcal","김가루주먹밥","135.7kcal","","","3048.17kcal"
"","부추계란국(01)(05)(06)(09)(16)","39.82kcal","한우소머리국밥","326.75kcal","꼬치어묵국(05)(06)","167.59kcal","","",""
"","베이컨야채볶음(05)(06)","222.77kcal","애호박나물(05)(09)(16)","124.49kcal","신전st떡볶이(05)(06)","158.69kcal","","",""
"","맛김","84kcal","골뱅이무침&소면(05)(06)","170.15kcal","순대강정(05)(06)(10)(12)","513.68kcal","","",""
"","쇠고기장조림(완)(05)(13)(16)","173.26kcal","마시는발효유(02)","52kcal","단무지무침","6.3kcal","","",""
"","총각김치(다수공급자)","10.5kcal","석박지(09)","6.3kcal","롯데칠성음료,칠성사이다제로,355mL/캔","40kcal","","",""
"","우유에 타먹는 가루","","","","","","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","","","","","","",""
"2026-01-22(목)","밥","350kcal","명동칼국수(05)(06)(10)(16)","435.36kcal","참치마요주먹밥(01)(05)(06)","528.5kcal","","","3682.63kcal"
"","도가니탕(완)","851.41kcal","찰보리비빔밥&볶음고추장(06)","149.41kcal","김치찌개(05)(06)(09)(10)(16)","114.04kcal","","",""
"","가쓰오계란말이(01)(05)(06)(12)(15)(18)","123.95kcal","고기완자전(완)(05)","250.5kcal","고추마요치킨(01)(05)(06)","321.19kcal","","",""
"","감자조림(01)(05)(06)(18)","161.27kcal","갑오징어야채무침(05)(06)(17)","158.39kcal","치킨무(13)","6kcal","","",""
"","생크림오믈렛(01)(02)(05)(06)","89.28kcal","배추겉절이","47.5kcal","망고샐러드(01)(05)","84.53kcal","","",""
"","석박지(09)","6.3kcal","오렌지,네이블","","청량음료, 코카콜라음료, 코카콜라제로, 250mL/캔","5kcal","","",""
"2026-01-23(금)","스마일감자튀김/케첩(05)(12)","240.5kcal","잡곡밥","331.17kcal","밥","350kcal","","","2663.13kcal"
"","햄&치즈크로와상","0kcal","콩비지찌개(05)(09)(10)","170.24kcal","순댓국(완)(05)(06)(10)(16)","425.91kcal","","",""
"","푸실리샐러드(완)(05)(12)(16)","71.6kcal","돼지갈비폭찹(02)(05)(06)(10)(12)(15)(16)(18)","621.97kcal","오징어김치전(완)(05)(06)(17)","120kcal","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","옥수수계란찜(01)(05)","115.17kcal","모듬야채&쌈장(05)(06)","39.83kcal","","",""
"","","","취나물무침(05)(06)","17.84kcal","부추겉절이(05)(06)","8.85kcal","","",""
"","","","갓김치","8.75kcal","석박지(09)","6.3kcal","","",""
"2026-01-24(토)","나시고랭볶음밥(완)","660kcal","쌀국수(05)(06)(08)(16)(18)","458.48kcal","불닭덮밥(01)(02)(05)(06)(15)(16)","791.29kcal","","","2849.30kcal"
"","","","고기짜조(01)(05)(06)(10)(13)(16)","389.9kcal","팽이버섯두부국(05)(06)(16)","44.7kcal","","",""
"","","","양파절임(05)(06)","35.02kcal","콘치즈오븐구이(01)(02)(05)(06)","156.87kcal","","",""
"","","","그릭요거트(02)(06)","86.5kcal","스크램블에그(01)(05)(12)","141.84kcal","","",""
"","","","깍두기(다수공급자)","0kcal","백김치(09)","14.7kcal","","",""
"","","","","","상온주스, 매일유업, 피크닉사과, 240mL","70kcal","","",""
"2026-01-25(일)","밥","350kcal","참치야채비빔밥(06)(13)","661.99kcal","하이라이스(02)(05)(06)(10)(12)(15)(16)","549.28kcal","","","3111.25kcal"
"","콩나물국(05)(06)(09)(16)","15.34kcal","매콤모듬어묵국(05)(06)(09)","55.47kcal","나가사끼짬뽕국(05)(06)(09)(10)(17)(18)","169.6kcal","","",""
"","맛김","84kcal","야채고기말이(05)(06)(10)(15)(16)(18)","122kcal","돈가스(05)(06)(12)(16)(18)","336.25kcal","","",""
"","치즈떡베이컨말이(10)(12)","123.45kcal","계란후라이(완)(01)(05)(18)","212.7kcal","단무지무침","6.3kcal","","",""
"","감자조림(01)(05)(06)(18)","161.27kcal","배추김치","13.3kcal","우유(백색우유(200ML,연간))(02)","135kcal","","",""
"","드링킹요구르트(사과)","102kcal","","","","","","",""
"","배추김치","13.3kcal","","","","","","",""
"2026-01-26(월)","밥","350kcal","흑미밥","351.25kcal","김가루주먹밥","135.7kcal","","","3171.33kcal"
"","쇠고기무국(05)(06)(16)","75.67kcal","등뼈감자탕(05)(06)(10)","340.57kcal","감자짜글이(02)(05)(06)(10)(15)(16)","93.65kcal","","",""
"","비엔나소시지케찹볶음(05)(06)(10)(12)(16)","320.79kcal","지파이&치폴레소스(01)(05)(06)(12)(13)(15)(16)","383.35kcal","순살불족발","465.63kcal","","",""
"","매콤볼어묵조림(17)(05)(06)","213.12kcal","미역줄기볶음(05)(06)(16)","43.09kcal","햄계란찜(01)(05)(06)(10)","117.82kcal","","",""
"","배추김치","13.3kcal","떠먹는발효유(딸기)(02)(16)","80kcal","깻잎쌈무(05)(06)(13)","43.64kcal","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","갓김치","8.75kcal","깍두기(다수공급자)","0kcal","","",""
"2026-01-27(화)","돼지국밥(완)(10)","613.91kcal","잡곡밥","331.17kcal","자장밥(01)(06)","681.2kcal","","","3449.13kcal"
"","닭가슴살야채볶음(05)(18)","237.29kcal","햄소시지찌개(02)(05)(06)(10)(12)(15)(16)(18)","196.91kcal","새우완탕(01)(05)(06)(09)(18)","692.84kcal","","",""
"","부추겉절이(05)(06)","8.85kcal","구운감태(완)","0.58kcal","고추잡채&꽃빵(06)(10)(18)","311.17kcal","","",""
"","석박지(09)","6.3kcal","코다리조림(05)(06)","123.96kcal","오이양파무침(05)(06)","25.64kcal","","",""
"","우유에 타먹는 가루","","시금치무침(05)(06)(16)","20.31kcal","배추김치","13.3kcal","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","백김치(09)","14.7kcal","","","","",""
"","","","딸기","36kcal","","","","",""
"2026-01-28(수)","감자수제비(01)(05)(06)","235.72kcal","밥","350kcal","김치알밥(05)(06)(08)(12)","487.23kcal","","","4232.13kcal"
"","밥","350kcal","유채나물된장국(05)(06)(09)","67.96kcal","쇠고기미역국(05)(06)(16)","30.48kcal","","",""
"","명란떡갈비(05)(06)(10)","158kcal","까르보떡볶이(01)(02)(05)(06)(10)(15)(16)","406.54kcal","케이준샐러드(01)(05)(15)","671.29kcal","","",""
"","오징어젓무침(17)","27.5kcal","청양크림돈가스(01)(02)(05)(06)(15)(16)","629.68kcal","찹쌀떡","283kcal","","",""
"","에너지바","250kcal","망고샐러드(01)(05)","84.53kcal","총각김치(다수공급자)","10.5kcal","","",""
"","배추김치","13.3kcal","모듬피클","41.4kcal","","","","",""
"","","","우유(백색우유(200ML,연간))(02)","135kcal","","","","",""
"2026-01-29(목)","싸이버거(01)(02)(05)(06)(12)(13)(16)","942.26kcal","잡곡밥","331.17kcal","불고기포케(05)(06)(10)(18)","713.23kcal","","","3343.92kcal"
"","해쉬브라운케찹(05)(06)(12)","261.5kcal","해물순두부찌개(01)(05)(06)(16)(17)","114.65kcal","파송송계란국(01)(05)(06)(09)(16)","75.25kcal","","",""
"","포테이토크림스프(완)(02)(05)(06)(10)(15)(16)","88kcal","오리불고기(05)","77.59kcal","유린기(05)(06)(15)(18)","390.11kcal","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","견과류멸치볶음(05)","142.62kcal","피자","0kcal","","",""
"","","","오이부추무침(05)(06)","12.04kcal","깍두기(다수공급자)","0kcal","","",""
"","우유(백색우유(200ML,연간))(02)","135kcal","전갱이구이(05)","131.5kcal","훈제오리구이쌈무(01)(02)(05)(13)","629.23kcal","","",""
"","","","미역줄기볶음(05)(06)(16)","47.54kcal","가공우유(바나나맛)(02)","190kcal","","",""
